Label,Tweets
1,h @mrallenakaneo  that's true @MarioSoulTruth  has mad talent   and that's why i'm such a big fan ..his voice moves me 
1,"@yanghuawawa your not that toll, you should be ok. "
1,"Happy Bday, Raquel o/ ... Let's go Party "
1, o seara perfekta: vodka &amp; bertolucci (the dreamers)
1,@alexismabob welcome to twitter 
0,"@beatnikz Aww, no way  Not cool. Sam's here yo. We just got back from Sagada. I was soo hoping you'd come ovaaa!"
1,"@Gamdel is one hilarious tweeter, tweetie, twitterer, or which ever u prefer "
1,wa out in the middle of the bush today :S thankgod i had reception for most of it (Y) pizza should be here soon 
1,Love Lati rock? go here  http://bit.ly/bSVcv
1,Having a quick BBQ 
0,Trying to figure out how to get Facebook status to appear on my Twitter updates. 
1,love me. i dare you 
1,@backstreetboys I wanna win that membership!!!!!!!! KTBSPA!!!  #BSB #BSB #BSB #BSB
1,"@pmackie It could have been elsewhere, remember. Try and make it a good day "
0,talked to sis earlier.. miss her soooo much!!! 
1,"Saturday night with the bros. Love being the only girl in the room, despite all the bullies "
1,@MissHurricat Enjoy your day 
1,@The_Rikki_Belle haha!!! Mall again!!! 
0,@17THSNOOP Do I look like I'm laughin? Can't keep yo hand out the cookie jar I'm done you breakin my heart 
0,"@Abii_BWS_PMG it feels soooo good apart from, my printer breaking i didnt get to put any research in.. so my mark automatically lower "
1,It's friday at last! 
0,hi world.. tomorrow will start the exams.. 2week of stress! 
0,@MY_Name_is_Leah    what do you do?
1,"@EASportsActive Great, thanks. Be good to see how you get on. Mine should be here by end of week "
1,"@lyndakraxberger great Q for today, the first day of convergence reporting! let me think about my answer while I get ready in 10 min haha "
0,@slePP Also: no jet packs 
0,waiting on you... 
1,Duh... She gets it from her only uncle  
1,Hail and well met @cymberrain 
1,It only takes a couple of friends to make a birthday special 
1,@bonniespurple good its goin 
0,@babygirlparis i  cant read that language. 
0,@piginthepoke must've given you 3 props since midnight ! it won't let  me 
1,"Lying outside, chillin with my two wonderful, beautiful doggies  getting nervous about all this time alone... I'll throw a party "
1,@thehubbo isn't going to be home until the wee hours of the night tonight...sounds like the perfect excuse to catch up on my yahoo games. 
1,"There is only one SmileyRose, all of you others are just 'copy cats'. "
0,"Wow, its raining AGAIN in LA. Its not even worth to wash ur car these days.  "
1,am going over to my secret little spot and chill 
0,@polgara Same here  want to swap places? Come to London - although it's more WPF/Silverlight than Flash
0,"@GambleAway what, faiiiiiil "
0,Third row back at Comedysportz  I wanted front row!
1,"@item_9 haha yes, most likely.  from the web though.  itd be too expensive to use my phone. "
0,Hope my kyssja feels better! Wish I could be sick for her  http://myloc.me/2GS8
1,having a wonderful day already 
1,"New camp is rockin, can't wait to move in "
0,I really want The Sims 3. 
0,@thisisryanross i wish you were playing the toronto blink date thats what i wish.  ha.
1,@ChrisyKrueger i keep thinking of good smells and cute aprons.  
1,"i hope RP gets to play Jeff Buckley, I would actually die "
0,@GavinOsborn Had #vs2008 first then put #SQL2008 express. Did it on one go. No errors. Don't ever attempt to install #SQL2008 via WebPI. 
0,watching london ink with my dad and sister. i really want a tattoo. 
1,"#followthischick @Crimzon_Rayne  she's awesome, she's a gamer, and you know what? She's my love    FOLLOW HER NOW!!!"
0,"very angry about how this movie &quot;feast of love&quot; ended.. sounded like a happy title to me, i'm mad it had such a depressing ending "
1,@UrbanChattier don't fart in the car on the way home 
0,@callas28 the sun keeps shining but my inspiration towards the marketing assignments is declining  
1,"Crossed 300,000+ registered users, on CNBC today, um.. good day "
1,@georgM5 haha my keyword is MIGHT too 
1,@eyesoffire c look Kobe nice dnt Lik da team 
1,@grayle Such presentation would certainly interest me - apparently it was Vladimir Nabokov who predicted the appearance of emoticons 
0,It's my birthday &amp;&amp; I'll cry if I want to... I miss her so much! 
1,Going to the car show today cant wait 
0,@Sally_K I wish I could!! I am gng to my hometown in Tennessee for over a week and will be there!  Boo! Definitely will be at the next 1!
1,@ferdy: I'm almost famous! 
1,loves her music man 
1,My supervisor said she even commented to our big boss about how good they are! 
1,Pool at hollies new apartment 
1,@ebaylon Do I know you??? 
0,"Lost 2 faves today  still proud of tommy but disappointed about JJ goat. Some great stuff by gael btw, love that guy!"
1,Following some Great pokerplayers on Twitter... 
0,Had a great weekend! Back to work 
1,@gorgeouschinita Been busy lately. Miss you Valeria! 
1,"Starting my day with Coldplay on the radio!!soft, soft, and later than mid morning maybe  something with more power!Molotov, why not?! "
1,"@DitaVonTeese Oh don't worry my dear, those of us with a hint of panache understood the quote..............Very good, mwah, mwah "
0,"Stanford's great and all, but we're just missing this.. this person.  --&gt; @krizziauy"
1,phone back on 
1,@cathy_cochina40 I know! How cool huh?! 
1,@aslanenlisted you are horrible! Makes me question my love for an insensitive Dork like you. Hehe! 
1,they had carriage rides at jordan's! fun nite 
0,"@mfhorne It's absolutely terrifying, isn't it? Just gone without a trace, and those poor people, it's not even quick, is it? "
1,"@Natalise did you just give away a part of Apprentice, I recorded it. Booo. "
1,"He hated my writing, so I made him my academic adviser.  "
1,@suki1222 oh so good luck to you! i'm from greece! and you? 
0,can't wait .. aaaa .. still a couple hour more .. 
0,Arghh! - Look at the rain 
0,Who's awake? 
1,@nicosiaoceania kicked out? who kicked u out? it's ok.   galing...hnd ko ya mag'antos 10yrs! other choices mo aside from med?
0,Feel bad for my woman. 
1,@TheAnand Thanks bro. Its xxl. I know this size should have been dmed and not made public! 
1,"@noveloflife yep, that's the one I'm reading. "
1,"Downloaded EeeControl for my Eee PC today. Was playing with the settings to make the fan kick in at 1500RPM if above 55C, 0RPM if under.. "
0,i really want to go to the concert and watch zulle play 
0,anddd im getting made fun of cause i snored last night  lmao
1,f.lazy to pack! leaving in a jetplane in 14hrs time 
0,"@lucylumcfly Lucky, its awful  Naaah still have to go to school, we dont get given study leave in year 10  You off? xx"
0,Im studing history for a exam 
0,@shipperspeak No way! That's horrible! Hope it improves soon 
1,@dunnoleh I LOVE YOU TOO MAN! 
1,@tommcfly Well Tom I don't think so...but good luck  
0,Camper has the cutest collections ever!!!!!! But the costs...... 
1,"WOOPPPPPP!!! GWARNN DIVERSITY!!!! WOOO, SOOO HAPPY NOW!!! LOL!!!  "
1,Happy 17 may everyone 
0,"@Songo72: @Monicks Hey, you can drink until you shut up! Ã¯Â¿Â½ Really? You wanna shut me up? "
1,"@Adrienne_Bailon YOU NEED TO HIT UP THE GULF COAST...PRETTIEST BECHES EVER (GULF SHORES, AL AND DESTIN, FL)! SERIOUSLY. IT'S A HIDE-A-WAY "
1,@jessemccartney I would love to see you in the rain.  have fun.
1,"@ElinaMarta so what?  Cilv kam var but 2 vardi ? 2 uzvardi ir vel kautkas saprotams, bet divi vardi - k?pc?"
0,3 months may be too long to wait to move..pretty sure I wont be able to stand my mother that long 
1,"@butadream Yaaayyy, lazy days are FUN =D And the coffee is perfect, thanks "
0,"signs of aging #23: super hot asian chick is holding up the line, my reaction is annoyance rather than joy "
1,@JoLynnHawthorne Why did I follow you? You said you believed in me. 
0,"@megamiashe If it doesn't smell terrible, then you're automatically better than Charlie's room. It's a biohazard in his, I swear. "
1,#kevinjonas is AWESOME! I &lt;33 Kevin Jonas haha.. hes the Bomb! 
0,"I've been hit with some kind of a stomach sickness, blaargher. Little vomit burbs and stomach ache  - #squarespace "
1,Christ.. My reason! Music.. My passion! 
1,Ok. done with meals and all hangi killing. Just retrieved my 24 season 1-5 collection. Need to watch me some Chloe 
0,"im soooooooo tired. GN, happy bday bfff pj!! poor dom is sick "
0,longest day ever like yesterday. UGH! i wanna go home sooooo bad! 
0,Listening To Common Dreads! Amazing Album! Didn't get my Live CD signed thought  ..
0,@reAAction me too! i had a cute face necklace on during the weekend and it still itches!  why do we have such expensive taste?
1,job interveiw today at macy's. pretty excited. pray it goes well and i get the job.  ~Mae~
0,I feel like going out and doing some serious partying tonight! If only I had someone to go with! 
1,"Oh hey, they bark for/at nothing at 3am, too! "
1,@RaceB Have a good trip! 
0,@mikemuseum Tell me about it. And I drive far. Ugh. 
1,@halohaloph Haahaa! No worries. Who tweets while at work anyway? *rolleyes* 
0,is hearing family drama coming from the other room.  
1,@davidlian never without a wing and a prayer 
1,@KellyG5 cool and follow it..then when i post new it will send you a notice    http://bit.ly/A7dC1
0,"I can't follow Commish Gillum @gpflevents. That's my boss's, boss's boss. He might follow back. Then I can't cuss no more!   lol"
1,@poutanaki you won a single battle. a war has many  x
0,my derby horse didn't win  bad times
0,@tymoss kkz  cheers
1,"the blink182 tweet deck is pretty sick, kinda like the paddle that my lil made for me "
1,Merhmerh. Want somebody to love 
1,@stephj0 Why don't you marry it?    Just kidding. Can't resist the junior high humor sometimes.
1,omg that little boy is singing one of my fav children songs   http://bit.ly/1f4Ojv
1,on hold to talk to @ItsChelseaStaub 
0,Its too hot to sleep in SF 
0,Twitter has stolen my face 
0,i feel so sick  the gym is going to make it worse im sure maybe ill skip seeing how i want to projectile vomit all over.
0,On a bus instead of work 
1,#liesgirlstell yea babii i luv u long time 
0,did not know until about 2 hours ago that my sister is leaving tonight and not in 3 days. that was a quick goodbye. 
0,"@MommaMoyer hahaha! Iwish I had said that. Sorry, I was retweeting somebody else. Sorry to disappoint "
1,@thestaciesutra hhhmmm... Maybe if only you could see it 
1,@Woth2982 u can usr our room . Vanessa said it was ok 
0,Why don't i have a damn preview invite yet... Google Wave is shaping up like another GrandCentral/Google Voice. No delivery/USA Only 
0,I got Internet back! I was actually dying without it 
0,hi i am still bored bt i am sad because i am going on a missions trip and there r no computers 
1,"Well, so much for a long weekend.  Boss called up. Has load to cover.  Will pay extra $$$ for working on Sunday.    I've reset, so, Okay!"
0,"@kd0bik I'd love to get to one of the big Hamventions, Dayton, Colorado etc. Sadly my company doesn't pay me anywere enough "
0,I hate being so confused like I am right now  it's embarrassing :/
1,@candy156sweet he is a dear! Give him big kisses 4 that find 
1,looks like a lazy afternoon 
1,"@ohbekker sweeeeet!!! Charlie Pickering is going to be there too  Kateles was going to come but can't now, yay for company."
0,@jon_bedford Sods Law. I am Day 41 into my 100-day cough 
1,"@RobboMills oh dude I can't go, as ever I'm just wrangling the talent who can ;) no wrangler, nothing happens "
0,i canÃÂ´t twitter on mobile phone yet 
0,I need my phone back 
0,Saying goodbye to Boston  so sad
1,@sophiedee Monday fat-fingers on the keys today?!    Me too!!!!
0,"haha im playing scrabble on facebook seriously LOVE IT!!Im winning for a change which is real funny!since i never win,wait im not anymore "
1,"@BigLou45 mansion? i wish!  i am down the coast from him, dont ever see him though, my dad did once cause he works in Newport"
0,"Omg... Shut up birds, the sun isn't even up yet. "
0,ugh. school tomorrow. have to sleep in a while. need to wake up early eh. 
0,@tonymatterhorn thanks hun i wanted the Twitter Song tho  you already sent me survivor
0,Save the polar bears!!!!!!  oh my gosh depressing commercial
1,"Nice looking day today...perhaps some high, thin cloudiness.  Temps in the mid 80s "
0,a bird flew into window at my parents house and snapped his poor neck. gotta bury him 
0,"late nights, early mornings  ..it's okay today should be fun !"
